Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,search
1514,1.39E+18,5/7/2021 4:57,$amzn ad-supported video reaches over 120 million viewers a month  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/yd6ir3nm8k,en,[],"['amzn', 'viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1515,1.39E+18,5/7/2021 4:54,"@crussian17 for what it’s worth we would love $roku in australia but unlikely anytime soon, small mkt but then again v profitable for $nflx",en,[],"['roku', 'nflx']",FALSE,1,0,0,$NFLX
1516,1.39E+18,5/7/2021 4:54,forecast: us ott spend to exceed pay-tv in 2024  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/b5plnmgnoc,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,1,1,$NFLX
1517,1.39E+18,5/7/2021 4:52,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/pmtdrfgdl7,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1518,1.39E+18,5/7/2021 4:48,zack snyder’s ‘army of the dead’ to play in 600 movie theaters  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/3bdrx77dad,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1519,1.39E+18,5/7/2021 4:46,roku rallies after strong sales forecast amid streaming growth  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/maden6cdgs,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,1,$NFLX
1520,1.39E+18,5/7/2021 4:36,$nflx has been in the nastiest range foreverrrrrr,en,[],['nflx'],FALSE,0,0,0,$NFLX
1521,1.39E+18,5/7/2021 3:48,@ianmatthew07 what was $nflx market cap/stock price then relative to now?,en,[],['nflx'],FALSE,1,1,0,$NFLX
1522,1.39E+18,5/7/2021 3:33,@unusual_whales options alerts 📈💰📉             👇  https://t.co/a3tfi8edpy              👆 now on #telegram 💰💰💰💰💰💰💰💰 $ba $spy $spx $x $twtr $tsla $msft $aapl $nio $fb $baba $u $gis $amzn $dis $futu $googl $goog $bynd $nflx $v $roku $jpm $nke $wmt $qqq $dis $aa $f $pep $cost $gme $amc,en,['telegram'],"['ba', 'spy', 'spx', 'x', 'twtr', 'tsla', 'msft', 'aapl', 'nio', 'fb', 'baba', 'u', 'gis', 'amzn', 'dis', 'futu', 'googl', 'goog', 'bynd', 'nflx', 'v', 'roku', 'jpm', 'nke', 'wmt', 'qqq', 'dis', 'aa', 'f', 'pep', 'cost', 'gme', 'amc']",FALSE,2,0,0,$NFLX
1523,1.39E+18,5/7/2021 3:25,"with past performance like this, how can you not sign up for a free 10-day trial to  https://t.co/erh6kfi9wm? winning option swing trades since 2006  $amzn $googl $nflx $fb $aapl",en,[],"['amzn', 'googl', 'nflx', 'fb', 'aapl']",FALSE,0,0,0,$NFLX
1524,1.39E+18,5/7/2021 3:14,"hoping of dumping $twtr tomorrow and thinking of starting the next week with trades primarily in #staan ($spxs for insurance, $tsla, $aapl, $amzn, and $nflx).",en,['staan'],"['twtr', 'tsla', 'aapl', 'amzn', 'nflx']",FALSE,1,0,2,$NFLX
1525,1.39E+18,5/7/2021 3:13,thanks to the discord group  for the crypto  traders   $btc $eth $link $xtz $ada $vet $knc $sxp $twtr $es  $jd $baba   $bidu $tme  $spy $qqq $dis $tsla $shop $amd $aapl $sq $amzn  $ea $sedg $ma $v $ko $pypl $rcl $goog $nkla $dkng $hd $roku $nflx $fb  $gild $vxx $msft  https://t.co/gcohwjy80h,en,[],"['btc', 'eth', 'link', 'xtz', 'ada', 'vet', 'knc', 'sxp', 'twtr', 'es', 'jd', 'baba', 'bidu', 'tme', 'spy', 'qqq', 'dis', 'tsla', 'shop', 'amd', 'aapl', 'sq', 'amzn', 'ea', 'sedg', 'ma', 'v', 'ko', 'pypl', 'rcl', 'goog', 'nkla', 'dkng', 'hd', 'roku', 'nflx', 'fb', 'gild', 'vxx', 'msft']",FALSE,0,0,0,$NFLX
1526,1.39E+18,5/7/2021 3:03,nbcu explores streaming its sports channels or selling them  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/azxg8j9npt,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,1,$NFLX
1527,1.39E+18,5/7/2021 3:01,"@jimcramer if they dont talk #faang down,how can they upload #faang (yeah right,they claimed dead) with discount!ppl,get smarter! $btc $ltc $bch #bitcoin #litecoin #bitcoincash $fb $amd $aapl $amzn $msft $nflx $nvda $googl $tsla $gme $amc $nok",en,"['faang', 'faang', 'bitcoin', 'litecoin', 'bitcoincash']","['btc', 'ltc', 'bch', 'fb', 'amd', 'aapl', 'amzn', 'msft', 'nflx', 'nvda', 'googl', 'tsla', 'gme', 'amc', 'nok']",FALSE,1,0,2,$NFLX
1528,1.39E+18,5/7/2021 2:59,"netflix, amazon prime and hulu set sights on older viewers $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/jrwengyh4m",en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1529,1.39E+18,5/7/2021 2:58,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/bn8zcxkkcd,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1530,1.39E+18,5/7/2021 2:56,@elonmusk r u implying to export all fake #refugees and willful crossing border illegal chilren to mars? sounds a good idea! $btc $ltc $bch #bitcoin #litecoin #bitcoincash $fb $amd $aapl $amzn $msft $nflx $nvda $googl $tsla $gme $amc $nok,en,"['refugees', 'bitcoin', 'litecoin', 'bitcoincash']","['btc', 'ltc', 'bch', 'fb', 'amd', 'aapl', 'amzn', 'msft', 'nflx', 'nvda', 'googl', 'tsla', 'gme', 'amc', 'nok']",FALSE,0,0,1,$NFLX
1531,1.39E+18,5/7/2021 2:35,"new analysis: why bulls control this market, plus what’s next for $nflx:  https://t.co/hdruhtigpw $spy $qqq",en,[],"['nflx', 'spy', 'qqq']",FALSE,4,1,0,$NFLX
1533,1.39E+18,5/7/2021 2:03,that other guy though....  $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko  $pep $tst $ms $gs $jpm $bac $btc $c $cs $teva $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $pg,en,[],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'teva', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'pg']",FALSE,0,0,0,$NFLX
1534,1.39E+18,5/7/2021 1:58,amazing that he still has his job  $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko  $pep $tst $ms $gs $jpm $bac $btc $c $cs $teva $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $pg  https://t.co/iagwxkbptf,en,[],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'teva', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'pg']",FALSE,0,0,0,$NFLX
1535,1.39E+18,5/7/2021 1:58,"@infrmtnoverflow i don't try to predict that, rather i've found success in the past (with $nflx and $shop in this example) waiting for it to hit that lower trend line. then if it moves up and hits the upper trend line i'll give it some room to see if it breaks out.",en,[],"['nflx', 'shop']",FALSE,3,0,0,$NFLX
1536,1.39E+18,5/7/2021 1:53,$tdoc $140-ish bottom of channel.  i don't use chart patterns much but this pattern does tend to show up from time to time with big multi year winners like $shop $amd $nflx. fd: no position.  https://t.co/ojczpcyjwn,en,[],"['tdoc', 'shop', 'amd', 'nflx']",FALSE,17,2,0,$NFLX
1537,1.39E+18,5/7/2021 1:47,/nq futures looking strong. possibly tech rally. watching faang tmrw. $googl $amzn $aapl $fb $nflx @naval4you @alphatradersinc @optionsfuru @thetawarrior @mathan23  https://t.co/vfl7vx33fh,en,[],"['googl', 'amzn', 'aapl', 'fb', 'nflx']",FALSE,3,2,0,$NFLX
1538,1.39E+18,5/7/2021 1:41,$nflx range high: $535.62 [7.22%] range low: $459.52 [-8.01%]  previous close: $499.55 trade - bearish trend - bearish,en,[],['nflx'],FALSE,0,0,0,$NFLX
1539,1.39E+18,5/7/2021 1:34,@warlustrades @warlus my best guess here @ ~480  $nflx to finish  https://t.co/l4pxqp49bp,en,[],['nflx'],FALSE,1,1,0,$NFLX
1540,1.39E+18,5/7/2021 1:33,#herbalife income up &amp; cash down leads to icahn exit $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko  $pep $tst $ms $gs $jpm $bac $btc $c $cs $teva $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $pg  https://t.co/6hym3tv8da,en,['herbalife'],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'teva', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'pg']",FALSE,1,0,0,$NFLX
1541,1.39E+18,5/7/2021 1:29,carl sells out of #herbalife  $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko  $pep $tst $ms $gs $jpm $bac $btc $c $cs $teva $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $pg  https://t.co/l0yrktzoao,en,['herbalife'],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'teva', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'pg']",FALSE,1,0,0,$NFLX
1542,1.39E+18,5/7/2021 1:26,you guys have to watch this    https://t.co/ox6bshlih4 $aapl $amzn $fb $googl $msft $spy $qqq $tsla $nflx,en,[],"['aapl', 'amzn', 'fb', 'googl', 'msft', 'spy', 'qqq', 'tsla', 'nflx']",FALSE,1,0,0,$NFLX
1543,1.39E+18,5/7/2021 1:26,"$fb healthy bounce off the 13ma. $goog is looking strong at the 13ma as well. $msft 50ma has held so far, like $amzn that level will need to hold to prevent risk of another leg lower. $nflx is in more trouble, below the 200ma &amp; the trap door flush has opened.  https://t.co/f594shvkn4",en,[],"['fb', 'goog', 'msft', 'amzn', 'nflx']",FALSE,1,0,0,$NFLX
1544,1.39E+18,5/7/2021 1:20,@raytl_ my hours in $nflx have gone down lately. who needs netflix when you can find drama on fintwit 😆,en,[],['nflx'],FALSE,2,0,0,$NFLX
1545,1.39E+18,5/7/2021 1:03,"apollo to buy verizon media assets for $5b, will rename ‘yahoo’  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/yb64rga257",en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,1,$NFLX
1546,1.39E+18,5/7/2021 0:57,"@avs291 @ianmatthew07 companies will need to maintain app developers for each of those platforms, updating over time. slowly $nflx, $dis et al will only want to stick with the os’s that provide the most bang for their buck. and you can tell the difference in the roku nflx app versus my smart tv app 🤷🏻‍♂️",en,[],"['nflx', 'dis']",FALSE,1,2,0,$NFLX
1547,1.39E+18,5/7/2021 0:53,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/1etoll7uif,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,2,$NFLX
1548,1.39E+18,5/7/2021 0:53,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/7qzp5doyut,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$NFLX
1549,1.39E+18,5/7/2021 0:52,viacomcbs q1 2021 earnings report: paramount+ subscriber growth  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/wbkzlwskvg,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,1,$NFLX
1550,1.39E+18,5/7/2021 0:45,welcome to the discord group ❤️🙏         $spy $qqq $ath $ccl $amd $aapl $msfy $ba $imo $yolo $amd $nvda $tsla $ndx $spy $aapl $baba   $nflx $roku $ba $cost $mcd $wmt $fb $vix  $ba $amd $intc $jnj $mgm $sbux $spy $nflx $fb $cost $mist $amzn $inuv  https://t.co/9hhhum0ruc,en,[],"['spy', 'qqq', 'ath', 'ccl', 'amd', 'aapl', 'msfy', 'ba', 'imo', 'yolo', 'amd', 'nvda', 'tsla', 'ndx', 'spy', 'aapl', 'baba', 'nflx', 'roku', 'ba', 'cost', 'mcd', 'wmt', 'fb', 'vix', 'ba', 'amd', 'intc', 'jnj', 'mgm', 'sbux', 'spy', 'nflx', 'fb', 'cost', 'mist', 'amzn', 'inuv']",FALSE,0,0,0,$NFLX
1551,1.39E+18,5/7/2021 0:44,#optionsproalert 5/6/2021 - day wrap: $bby p/l 29.23% #bby💰 $nflx p/l 18.92% #nflx💰,en,"['optionsproalert', 'bby', 'nflx']","['bby', 'nflx']",FALSE,3,0,0,$NFLX
1552,1.39E+18,5/7/2021 0:42,$btc $eth $link $xtz $ada $vet $knc $sxp $twtr $es $jd  $baba $bidu $tme   $spy $qqq $dis     $amd $aapl    $sq $amzn      $ea $sedg $ma $v $ko $pypl $rcl $goog $nkla $dkng $hd $roku $nflx $fb  $gld $vxx $msft     thanks to the discord group for the traders join here  https://t.co/lvx3jh20c1,en,[],"['btc', 'eth', 'link', 'xtz', 'ada', 'vet', 'knc', 'sxp', 'twtr', 'es', 'jd', 'baba', 'bidu', 'tme', 'spy', 'qqq', 'dis', 'amd', 'aapl', 'sq', 'amzn', 'ea', 'sedg', 'ma', 'v', 'ko', 'pypl', 'rcl', 'goog', 'nkla', 'dkng', 'hd', 'roku', 'nflx', 'fb', 'gld', 'vxx', 'msft']",FALSE,0,0,0,$NFLX
1553,1.39E+18,5/7/2021 0:39,"@couch_investor @ophirgottlieb @maxthecomrade the math makes sense... 200m users with an arpu of $75... 12x rev... $180b market cap and that's still 20% smaller than $nflx currently is. but, we need global execution!  https://t.co/nydjnk9jcr",en,[],['nflx'],FALSE,3,1,0,$NFLX
1554,1.39E+18,5/7/2021 0:30,"$hoge up over 100% since may 3rd, yes, as in 3 days ago.  @barstoolsports backing making this super legit.  shout to @tomscibelli @kfcbarstool lets go! @hogefinance   $hoge $doge $btc $eth $xrp $xdc $ada $ltc  $zec $bnb $tsla $sq $coin $nflx $amzn $gme $gm $aapl $fb $msft $pton  https://t.co/euxpjdwzfa",en,[],"['hoge', 'hoge', 'doge', 'btc', 'eth', 'xrp', 'xdc', 'ada', 'ltc', 'zec', 'bnb', 'tsla', 'sq', 'coin', 'nflx', 'amzn', 'gme', 'gm', 'aapl', 'fb', 'msft', 'pton']",FALSE,0,0,0,$NFLX
1555,1.39E+18,5/7/2021 0:29,@dimartinobooth  baba powell #federalreserve $gs $appl $nflx  whos bearish on the bull?  https://t.co/waxuepaioo,en,['federalreserve'],"['gs', 'appl', 'nflx']",FALSE,0,0,0,$NFLX
1556,1.39E+18,5/7/2021 0:27,@ianmatthew07 100% except $roku will be worth a lot more than $nflx,en,[],"['roku', 'nflx']",FALSE,4,0,0,$NFLX
1557,1.39E+18,5/7/2021 0:11,"$spy strong close today. liking this candle close just over 419 level. if we see a move over aths 421, can spark a rally. fibonacci levels 424, 427  $amzn $aapl $ba $nflx $tsla $amd $roku $nvda $fb $pypl $docu $crwd $etsy $sq $msft $baba $zm  @trendspider  https://t.co/capeesa4zl",en,[],"['spy', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'amd', 'roku', 'nvda', 'fb', 'pypl', 'docu', 'crwd', 'etsy', 'sq', 'msft', 'baba', 'zm']",FALSE,34,4,8,$NFLX
1558,1.39E+18,5/7/2021 0:09,$nflx vs. $spx  https://t.co/cr1owrpddf,en,[],"['nflx', 'spx']",FALSE,2,0,0,$NFLX
1559,1.39E+18,5/7/2021 0:08,going into tomorrow 🤑   $ba $dia $nflx  https://t.co/2ct3ywnhwb,en,[],"['ba', 'dia', 'nflx']",FALSE,1,0,0,$NFLX
1560,1.39E+18,5/7/2021 0:05,my long term growth and dividend portfolio 💼 weighting:  $wmt 5% $v 5% $gld 5% $dis 4% $sq 4% $mcd 4% $nflx 4% $cat 4% $cvs 4% $msft 4% $aapl 4% $ba 4% $amzn 4% $uber 3% $nvda 3% $irm 3% $ebay 3% $ipoe  3% $pltr 3% $mmm 3% $ko 3% $net 3% $xrx 2% $splk 2% $ilmn 2%,en,[],"['wmt', 'v', 'gld', 'dis', 'sq', 'mcd', 'nflx', 'cat', 'cvs', 'msft', 'aapl', 'ba', 'amzn', 'uber', 'nvda', 'irm', 'ebay', 'ipoe', 'pltr', 'mmm', 'ko', 'net', 'xrx', 'splk', 'ilmn']",FALSE,4,1,2,$NFLX
1561,1.39E+18,5/7/2021 0:05,$googl back tested 2300 level and closed to day with a bullish engulfing. good start to a potential reversal. watching this one over 2353 for a move higher  $spy $amzn $aapl $ba $nflx $tsla $dis $amd $roku $nvda $fb $etsy $sq $msft $baba $zm  @trendspider  https://t.co/updujklfon,en,[],"['googl', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'etsy', 'sq', 'msft', 'baba', 'zm']",FALSE,26,4,6,$NFLX
1562,1.39E+18,5/7/2021 0:02,i think being in $roku now is akin to catching $nflx in 2016-ish. 🤔,en,[],"['roku', 'nflx']",FALSE,39,6,4,$NFLX
1563,1.39E+18,5/6/2021 23:57,"$jpm beautiful breakout on this name today out of recent range. over aths at 161.69 can see more. fibonacci levels above at 167.54, 178.47  $spy $amzn $aapl $ba $nflx $tsla $dis $amd $roku $nvda $fb $pypl $docu $crwd $etsy $sq $msft $baba $zm  @trendspider  https://t.co/eqgjqfraax",en,[],"['jpm', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'pypl', 'docu', 'crwd', 'etsy', 'sq', 'msft', 'baba', 'zm']",FALSE,29,1,4,$NFLX
1564,1.39E+18,5/6/2021 23:52,$xlm waiting on this daily close like...  $hoge $doge $btc $eth $xrp $xdc $ada $ltc  $zec $bnb $tsla $sq $coin $nflx $amzn $gme $gm $aapl $fb $msft $pton $bynd $roku $nio  https://t.co/vpt67npjpj,en,[],"['xlm', 'hoge', 'doge', 'btc', 'eth', 'xrp', 'xdc', 'ada', 'ltc', 'zec', 'bnb', 'tsla', 'sq', 'coin', 'nflx', 'amzn', 'gme', 'gm', 'aapl', 'fb', 'msft', 'pton', 'bynd', 'roku', 'nio']",FALSE,1,0,0,$NFLX
1565,1.39E+18,5/6/2021 23:44,$cat 6.05 -&gt; 7.10 🧱 $aapl 1.10 -&gt; 2.37 🍏  both plays from yesterday hit! 🔥  free 3-day trial in my bio! 🆓  $aapl $msft $amzn $fb $nflx $nvda $tsla $googl $qqq $spy $dia $amd $zm $bynd $ba $baba $gme $amc $hd $gs $cost $ma $work $shop $bmy $xlf $xlk $pg $dkng $tlry $c,en,[],"['cat', 'aapl', 'aapl', 'msft', 'amzn', 'fb', 'nflx', 'nvda', 'tsla', 'googl', 'qqq', 'spy', 'dia', 'amd', 'zm', 'bynd', 'ba', 'baba', 'gme', 'amc', 'hd', 'gs', 'cost', 'ma', 'work', 'shop', 'bmy', 'xlf', 'xlk', 'pg', 'dkng', 'tlry', 'c']",FALSE,0,1,0,$NFLX
1566,1.39E+18,5/6/2021 23:40,$nflx 15-min chart of nflx. awaiting short signal  https://t.co/lyl6dr6qjj,en,[],['nflx'],FALSE,0,0,0,$NFLX
1567,1.39E+18,5/6/2021 23:30,calling all diamond hands - lets end the week green $ibx 🙌😊  holders of $tsla $spy $spx $aapl $amzn $fb $nflx $googl $snow $amd $baba $roku $sq  $hiph $sklz $pton $fsly $cvs $pypl $amzn $nvta $dkng missing out on this great buying opportunity  https://t.co/29h1atucy1,en,[],"['ibx', 'tsla', 'spy', 'spx', 'aapl', 'amzn', 'fb', 'nflx', 'googl', 'snow', 'amd', 'baba', 'roku', 'sq', 'hiph', 'sklz', 'pton', 'fsly', 'cvs', 'pypl', 'amzn', 'nvta', 'dkng']",FALSE,2,0,0,$NFLX
