Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,search
952,1.3904E+18,5/6/2021 20:28,#eloneffect two spikes in google searches for #dogecoin this year coincided with musk mentioning the #cryptocurrency on his social media feed. #google trends results for dogecoin $doge.x related: $tsla $goog $googl $docu $leds $lqdt $sndl $zom $gme $nok  https://t.co/jg3d6netxm,en,"['eloneffect', 'dogecoin', 'cryptocurrency', 'google']","['doge.x', 'tsla', 'goog', 'googl', 'docu', 'leds', 'lqdt', 'sndl', 'zom', 'gme', 'nok']",FALSE,1,0,1,$GOOG
953,1.3904E+18,5/6/2021 20:27,@rosemontseneca 2021 returns:  $goog 36% $fb 17% unreal call. 🧐,en,[],"['goog', 'fb']",FALSE,0,0,0,$GOOG
954,1.3904E+18,5/6/2021 20:26,get instant updates and free trials join here   $amc $gme $nok  $spy $rh $bb $rkt $aapl $aal $nakd $sol $dal $m $tsla $slv $x $fb $pt $nio $koss $spy $twtr $amzn $goog $qqq  https://t.co/sdaenhiipg,en,[],"['amc', 'gme', 'nok', 'spy', 'rh', 'bb', 'rkt', 'aapl', 'aal', 'nakd', 'sol', 'dal', 'm', 'tsla', 'slv', 'x', 'fb', 'pt', 'nio', 'koss', 'spy', 'twtr', 'amzn', 'goog', 'qqq']",FALSE,1,0,1,$GOOG
955,1.3904E+18,5/6/2021 20:23,"@tarabull808 @ceoadam loser stonk $amc -20% in 4 wks, could have bought $hd for +35% in 6 wks. stick with large caps $gs $cost $goog  https://t.co/qxmo23lowt",en,[],"['amc', 'hd', 'gs', 'cost', 'goog']",FALSE,0,0,0,$GOOG
956,1.3904E+18,5/6/2021 20:23,@admiralrisky i agree but still is silly market reaction. alphabet is not buying enough $goog to cause a difference given the volume traded. i think they have to buy $goog until $goog and $googl have equal number of shares. they have a long way to go because they gave so many $goog shares away,en,[],"['goog', 'goog', 'goog', 'googl', 'goog']",FALSE,0,0,0,$GOOG
957,1.3904E+18,5/6/2021 20:21,$goog engulfing daily appearances since 2014: 66 close 5 days later ±: avg: 5.92 sd: 41.04 worst: -69.89 best: 168.80  10 days later: avg: 6.78 sd: 45.69 worst: -91.27 best: 211.32  30 days later: avg: 12.34 sd: 77.69 worst: -195.79 best: 282.46,en,[],['goog'],FALSE,0,0,0,$GOOG
958,1.3904E+18,5/6/2021 20:08,$goog my fave big boy tech name. still within sanity for valuations. untouchable power biz,en,[],['goog'],FALSE,1,0,0,$GOOG
959,1.3904E+18,5/6/2021 20:07,alphabet inc current quarter revenue growth yoy of 34.40% ranked 626 out of 5451 companies in our database.    https://t.co/6uxgtehzol $goog  🚀🚀🚀🚀🚀  https://t.co/gr6hzl9tbk,en,[],['goog'],FALSE,0,0,0,$GOOG
960,1.3904E+18,5/6/2021 20:06,viacomcbs inc. 2021 q1 - results - earnings call presentation  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/9zeebhxuou,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
961,1.3904E+18,5/6/2021 20:05,top #moneyflow for #sp500 today $aapl $pfe $orcl $expd $goog $csco $msft $dhr $t $nee ...  https://t.co/s59zn18con,en,"['moneyflow', 'sp500']","['aapl', 'pfe', 'orcl', 'expd', 'goog', 'csco', 'msft', 'dhr', 't', 'nee']",FALSE,0,0,0,$GOOG
962,1.3904E+18,5/6/2021 20:05,top #moneyflow for #nasdaq today $aapl $orcl $expd $goog $csco $msft $bidu $nvda $amgn $gild ...  https://t.co/s59zn18con,en,"['moneyflow', 'nasdaq']","['aapl', 'orcl', 'expd', 'goog', 'csco', 'msft', 'bidu', 'nvda', 'amgn', 'gild']",FALSE,0,0,0,$GOOG
963,1.3904E+18,5/6/2021 19:57,join the most profitable trading group   $goog $aapl $spy $amzn $tdoc $tsla $cost $ba $nflx $nvda $twtr $zm $baba $fb $dow $msft $qqq $bb $tsla $ayro $nkla $save $vrm $tril $bbar $stng $gluu $znga $aal $cacc $ese $spce $fcel $trip $bynd $mrna  https://t.co/09pwjkewkx,en,[],"['goog', 'aapl', 'spy', 'amzn', 'tdoc', 'tsla', 'cost', 'ba', 'nflx', 'nvda', 'twtr', 'zm', 'baba', 'fb', 'dow', 'msft', 'qqq', 'bb', 'tsla', 'ayro', 'nkla', 'save', 'vrm', 'tril', 'bbar', 'stng', 'gluu', 'znga', 'aal', 'cacc', 'ese', 'spce', 'fcel', 'trip', 'bynd', 'mrna']",FALSE,1,0,1,$GOOG
964,1.39039E+18,5/6/2021 19:49,"$roku bears staying short going into roku's print a very, very brave.  the company is riding a tsunami of digital ad adoption...  and this wave has at least another 10 years of being extremely powerful.  $ttd $fb $goog $qqq $spy #adtech",en,['adtech'],"['roku', 'ttd', 'fb', 'goog', 'qqq', 'spy']",FALSE,3,0,1,$GOOG
965,1.39039E+18,5/6/2021 19:36,another day pushing trials   $vno $ontx $goog,en,[],"['vno', 'ontx', 'goog']",FALSE,4,0,0,$GOOG
966,1.39039E+18,5/6/2021 19:33,$btc $eth $link $xtz $ada $vet $knc $sxp $twtr $es $jd $baba $bidu $tme $pfe $spy $qqq $dis $tsla $shop $amd $aapl $sq $amzn  $ea $sedg $ma $v $ko $pypl $rcl $goog $nkla $dkng $hd $roku $nflx $fb  $gld $vxx $msft  thanks to the discord group for the traders join here  https://t.co/ptrqdqh499,en,[],"['btc', 'eth', 'link', 'xtz', 'ada', 'vet', 'knc', 'sxp', 'twtr', 'es', 'jd', 'baba', 'bidu', 'tme', 'pfe', 'spy', 'qqq', 'dis', 'tsla', 'shop', 'amd', 'aapl', 'sq', 'amzn', 'ea', 'sedg', 'ma', 'v', 'ko', 'pypl', 'rcl', 'goog', 'nkla', 'dkng', 'hd', 'roku', 'nflx', 'fb', 'gld', 'vxx', 'msft']",FALSE,1,0,3,$GOOG
967,1.39039E+18,5/6/2021 19:32,fang+ constituents:  $aapl 129.09 +0.77% $amzn 3284.2 +0.42% $baba 225.94 -0.37% $bidu 191.68 -2.02% $fb 318.93 +1.23% $goog 2373.31 +0.67% $nflx 496.83 +0.14% $nvda 576.03 -0.43% $tsla 659.29 -1.74% $twtr 53.2 -0.67%  $msft 247.99 +0.61%,en,[],"['aapl', 'amzn', 'baba', 'bidu', 'fb', 'goog', 'nflx', 'nvda', 'tsla', 'twtr', 'msft']",FALSE,7,0,8,$GOOG
968,1.39039E+18,5/6/2021 19:28,"@elonmusk @flcnhvy @westcoastbill while other ceos are hoping for their 1st ev prototype by 2024, elon is hoping for his spaceship to mars by 2024.  🚀  $tsla $cciv $nio $xpev $qs $fsr $spce $amzn $aapl $li $gm $f $fcau $enph $sedg $fslr $goog",en,[],"['tsla', 'cciv', 'nio', 'xpev', 'qs', 'fsr', 'spce', 'amzn', 'aapl', 'li', 'gm', 'f', 'fcau', 'enph', 'sedg', 'fslr', 'goog']",FALSE,9,0,6,$GOOG
969,1.39039E+18,5/6/2021 19:24,‘the handmaid’s tale’ 4 premiere is most-watched hulu original  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/egxoooktjr,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
970,1.39039E+18,5/6/2021 19:23,"most active trading group 💯   alerts,analysis stocks ☑️ options ✅ day trading ✅ swing trading ☑️  🔥 $spy $tsla $shop $amzn $nvda $roku $ebay $amd $bb $dal $dow $qqq $znga $aapl $ese $spce $fcel $trip $spx $nok $oxy $goog $crm $ba $wkhs $ino $twtr $coin  https://t.co/imovh6oazg",en,[],"['spy', 'tsla', 'shop', 'amzn', 'nvda', 'roku', 'ebay', 'amd', 'bb', 'dal', 'dow', 'qqq', 'znga', 'aapl', 'ese', 'spce', 'fcel', 'trip', 'spx', 'nok', 'oxy', 'goog', 'crm', 'ba', 'wkhs', 'ino', 'twtr', 'coin']",FALSE,2,0,2,$GOOG
971,1.39039E+18,5/6/2021 19:23,"@arkinvest long $goog with all that inflow? robotaxis, office suite, ads, cloud business, search engine...whats not to love?",en,[],['goog'],FALSE,0,1,0,$GOOG
972,1.39039E+18,5/6/2021 19:23,google debuts unified streaming hub for android tablets  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/p6e4hl9lkx,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
973,1.39039E+18,5/6/2021 19:22,$goog 3-min chart of goog. awaiting short signal  https://t.co/wlagapj4v8,en,[],['goog'],FALSE,0,0,0,$GOOG
974,1.39039E+18,5/6/2021 19:22,look like legit traders include this chat and making profits. free check out now..  $loma $dzsi $lac $voxx $swbi $yang $bma $cyd $bbq $crk $clpr $unfi $ggal $gs $live $expi $elp $arco $egrx $ora $nvta $amwl $vgr $cfb $fb $aapl $msft $amzn $goog $googl  https://t.co/obkicegraj,en,[],"['loma', 'dzsi', 'lac', 'voxx', 'swbi', 'yang', 'bma', 'cyd', 'bbq', 'crk', 'clpr', 'unfi', 'ggal', 'gs', 'live', 'expi', 'elp', 'arco', 'egrx', 'ora', 'nvta', 'amwl', 'vgr', 'cfb', 'fb', 'aapl', 'msft', 'amzn', 'goog', 'googl']",FALSE,0,0,0,$GOOG
975,1.39039E+18,5/6/2021 19:22,fox: tubi avod offsets lack of super bowl broadcast  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/miy4sbeyed,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
976,1.39039E+18,5/6/2021 19:22,"@t_money610 yeah, even though it's turned out to be a shitty ipo and stock now.  $aapl and $tsla were two of my better equity to ipo calls.  also $goog.",en,[],"['aapl', 'tsla', 'goog']",FALSE,2,1,2,$GOOG
977,1.39039E+18,5/6/2021 19:21,internal emails reveal how badly apple wanted to keep netflix  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/exh4ab02uh,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
978,1.39039E+18,5/6/2021 19:20,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/i2mrycoxde,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
979,1.39039E+18,5/6/2021 19:19,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/nhtr8sup2n,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
980,1.39039E+18,5/6/2021 19:19,"most winning trading chat!!! for a limited time, we are opening our trading chatroom to the public!   $yang $bma $cyd $bbq $crk $clpr $unfi $ggal $gs $live $expi $elp $arco $egrx $ora $nvta $amwl $vgr $cfb $aapl $msft $amzn $goog $googl $baba $fb $doge  https://t.co/yze9mp0lmf",en,[],"['yang', 'bma', 'cyd', 'bbq', 'crk', 'clpr', 'unfi', 'ggal', 'gs', 'live', 'expi', 'elp', 'arco', 'egrx', 'ora', 'nvta', 'amwl', 'vgr', 'cfb', 'aapl', 'msft', 'amzn', 'goog', 'googl', 'baba', 'fb', 'doge']",FALSE,1,0,0,$GOOG
981,1.39039E+18,5/6/2021 19:19,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/y2ssn6xivo,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
982,1.39039E+18,5/6/2021 19:17,"$aapl $goog $googl new article : following apple's launch of privacy labels, google to add a ‘safety' section in google play  https://t.co/snwnlx1qhu get all the latest $aapl related news here :  https://t.co/hzbpp4equu  https://t.co/9pxaflmbyj",en,[],"['aapl', 'goog', 'googl', 'aapl']",FALSE,0,0,0,$GOOG
983,1.39039E+18,5/6/2021 19:17,roku and fire tv losing global market share as streaming explodes $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/vijv0wnqrc,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
984,1.39038E+18,5/6/2021 19:16,finscreener  ranking #sp500 $spx  #mega stocks: $fb $goog $googl $nvda      https://t.co/opxw53xxjo  https://t.co/oltoz1a224,en,"['sp500', 'mega']","['spx', 'fb', 'goog', 'googl', 'nvda']",FALSE,0,0,0,$GOOG
985,1.39038E+18,5/6/2021 19:16,💰 #trilogymarketingstrategies  💰 @360snacks  💰 $gdmk   the crunch heard around the world   https://t.co/qzkjrsjb7d  @ipoguy   $spy $ndx $dia $fb $aapl $amzn $nflx $goog $pltr $tsla $nio $nkla $li $xpev  https://t.co/qwnouzcmqq,en,['trilogymarketingstrategies'],"['gdmk', 'spy', 'ndx', 'dia', 'fb', 'aapl', 'amzn', 'nflx', 'goog', 'pltr', 'tsla', 'nio', 'nkla', 'li', 'xpev']",FALSE,2,0,3,$GOOG
986,1.39038E+18,5/6/2021 19:15,did 'mortal kombat' do more for hbo max than 'godzilla vs. kong'?  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/vikc2ngmki,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,1,0,1,$GOOG
987,1.39038E+18,5/6/2021 19:12,viacomcbs q1 earnings led by paramount plus quarterly gain  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/xypzqq2emv,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
988,1.39038E+18,5/6/2021 19:11,mark wahlberg film ‘infinite’ to debut on paramount+  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft  https://t.co/tskupltp76,en,[],"['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,1,$GOOG
989,1.39038E+18,5/6/2021 19:10,$roku roku feels comfortable enough to mess with $goog. bet on a big beat. the question is will anyone care?  #recallgavinnewsom  @ophirgottlieb @saxena_puru @saxena_puru @,en,['recallgavinnewsom'],"['roku', 'goog']",FALSE,1,0,0,$GOOG
990,1.39038E+18,5/6/2021 19:10,"corsair $crsr versus other growth stocks, buy on strong earnings and forecast. #stocks  $tlry $tsla $aapl $msft $goog $nvda $amd $pltr  https://t.co/tq1khn7pxr",en,['stocks'],"['crsr', 'tlry', 'tsla', 'aapl', 'msft', 'goog', 'nvda', 'amd', 'pltr']",FALSE,5,0,1,$GOOG
991,1.39038E+18,5/6/2021 19:08,$kt corp. and #korea $ibm sign agreement to build #ai #lab   https://t.co/oynfpmpudt  $amc $gme $aapl $amzn $ba $cmcsa $fb $goog $intc $msft $nflx $nvda $s $t $tmus $tsla $vz $wmt $xom #wallstreet #stockmarket #wallstreetbets #stocks #valueinvesting #investing #investors  https://t.co/o0qr02s9pc,en,"['korea', 'ai', 'lab', 'wallstreet', 'stockmarket', 'wallstreetbets', 'stocks', 'valueinvesting', 'investing', 'investors']","['kt', 'ibm', 'amc', 'gme', 'aapl', 'amzn', 'ba', 'cmcsa', 'fb', 'goog', 'intc', 'msft', 'nflx', 'nvda', 's', 't', 'tmus', 'tsla', 'vz', 'wmt', 'xom']",FALSE,2,0,1,$GOOG
992,1.39038E+18,5/6/2021 19:08,$qnta the polarization process leverages quantum biology with the goal of creating a resonating effect.   https://t.co/4m05kjvi3c  @stockalert8    $goog $aapl $spy $amzn $tdoc $tsla $cost $ba $nflx $nvda $twtr  https://t.co/nywde3nigi,en,[],"['qnta', 'goog', 'aapl', 'spy', 'amzn', 'tdoc', 'tsla', 'cost', 'ba', 'nflx', 'nvda', 'twtr']",FALSE,1,0,2,$GOOG
994,1.39038E+18,5/6/2021 18:43,$goog $googl new article : texas federal judge hears arguments for date of google trial  https://t.co/qpywimc8ap get all the latest $goog related news here :  https://t.co/cboanl2bcm  https://t.co/r1f76qqwpo,en,[],"['goog', 'googl', 'goog']",FALSE,0,0,0,$GOOG
995,1.39038E+18,5/6/2021 18:42,hey #nyse and #nasdaq. vmhg is coming to you. look at the chart. bottom is in👇 $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft,en,"['nyse', 'nasdaq']","['viac', 'cmcsa', 'dis', 'nflx', 'aapl', 't', 'sne', 'roku', 'amzn', 'disca', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'quibi', 'prime', 'hulu', 'pluto', 'tubi', 'hbo', 'fb', 'baba', 'bidu', 'iq', 'twtr', 'fubo', 'ea', 'atvi', 'msft']",FALSE,0,0,0,$GOOG
996,1.39038E+18,5/6/2021 18:39,$btc $eth $link $xtz $ada $vet $knc $sxp $twtr $es $jd $baba $bidu $tme $tsla  $spy $qqq $dis $tsla $shop $amd $aapl $sq $amzn  $ea $sedg $ma $v $ko $pypl $rcl $goog $nkla $dkng $hd $roku $nflx $fb  $gld $vxx $msft sell btc right now! we gonna dump! high funding fees,en,[],"['btc', 'eth', 'link', 'xtz', 'ada', 'vet', 'knc', 'sxp', 'twtr', 'es', 'jd', 'baba', 'bidu', 'tme', 'tsla', 'spy', 'qqq', 'dis', 'tsla', 'shop', 'amd', 'aapl', 'sq', 'amzn', 'ea', 'sedg', 'ma', 'v', 'ko', 'pypl', 'rcl', 'goog', 'nkla', 'dkng', 'hd', 'roku', 'nflx', 'fb', 'gld', 'vxx', 'msft']",FALSE,1,0,0,$GOOG
997,1.39038E+18,5/6/2021 18:38,is apple's real innovation numbing people to data disclosures? $goog $googl $aapl  https://t.co/pgk1y6tqkp,en,[],"['goog', 'googl', 'aapl']",FALSE,0,0,0,$GOOG
998,1.39038E+18,5/6/2021 18:37,"robinhood crypto is splitting up $1 million in cash! sign up with my link, buy crypto and we'll both get a piece of the $1m!🤝  https://t.co/ganij0wwmj $ipod $psth $ipoe $tsla $msft $appl $f $sndl $clov $gme $amc $rkt $amzn $goog $twtr $snap $fb $btc $eth $moon $doge #dogecoin  https://t.co/oplhe3euiw",en,['dogecoin'],"['ipod', 'psth', 'ipoe', 'tsla', 'msft', 'appl', 'f', 'sndl', 'clov', 'gme', 'amc', 'rkt', 'amzn', 'goog', 'twtr', 'snap', 'fb', 'btc', 'eth', 'moon', 'doge']",FALSE,0,2,0,$GOOG
999,1.39037E+18,5/6/2021 18:30,texas federal judge hears arguments for date of google trial $goog  https://t.co/umnlqvc6ym,en,[],['goog'],FALSE,0,0,0,$GOOG
1000,1.39037E+18,5/6/2021 18:28,$pton being investigated for possible securities fraud by kaplan fox … #putszn   $spy $ndx $dia $fb $aapl $amzn $nflx $goog $pltr $tsla $nio $nkla $li $xpev $cciv $wmt $snow $crm $dash $bmbl $msft $arkk $ma $btc $doge $xpr $mu $qcom $tsm $penn $dkng    https://t.co/w4in7ceojl,en,['putszn'],"['pton', 'spy', 'ndx', 'dia', 'fb', 'aapl', 'amzn', 'nflx', 'goog', 'pltr', 'tsla', 'nio', 'nkla', 'li', 'xpev', 'cciv', 'wmt', 'snow', 'crm', 'dash', 'bmbl', 'msft', 'arkk', 'ma', 'btc', 'doge', 'xpr', 'mu', 'qcom', 'tsm', 'penn', 'dkng']",FALSE,2,3,0,$GOOG
1001,1.39037E+18,5/6/2021 18:24,@nomadcat part of this is because their repurchase plan is only for $goog shares and not the voting shares.  several shareholders have been voicing displeasure about this decision to their ir fwiw.,en,[],['goog'],FALSE,2,1,0,$GOOG
1002,1.39037E+18,5/6/2021 18:24,$fb $goog $googl new article : apple: headwinds mount due to pulled forward demand  https://t.co/mzuuo9azzp get all the latest $fb related news here :  https://t.co/gv0tk8euuz,en,[],"['fb', 'goog', 'googl', 'fb']",FALSE,0,0,0,$GOOG
1003,1.39037E+18,5/6/2021 18:22,i've  made 36k  with them . if you really want to make a huge profit on trading .... choose this professional chat:    $tsla $nkla $roku $aapl $jpm $amzn $msft $zm $fb $nvda $dal $amd $rmti $slv $hsbc $bac $clsk $ilmn $qqq $ba $ual $aal $tqqq $mvis $goog $cat  https://t.co/vv6idtqbyd,en,[],"['tsla', 'nkla', 'roku', 'aapl', 'jpm', 'amzn', 'msft', 'zm', 'fb', 'nvda', 'dal', 'amd', 'rmti', 'slv', 'hsbc', 'bac', 'clsk', 'ilmn', 'qqq', 'ba', 'ual', 'aal', 'tqqq', 'mvis', 'goog', 'cat']",FALSE,1,0,0,$GOOG
1004,1.39037E+18,5/6/2021 18:13,sold the last of my $sq today that i bought in early march. sad day 😢  adding to $vde &amp; larger cap tech stocks like $goog  https://t.co/a7gdgi1w30,en,[],"['sq', 'vde', 'goog']",FALSE,1,0,0,$GOOG
1005,1.39037E+18,5/6/2021 18:09,current #nasdaq100 $ndx  earnings estimates #mega stocks: $nvda $googl $goog $googl $nvda  https://t.co/x6aczc5gqf  https://t.co/zgkyrzhgnj,en,"['nasdaq100', 'mega']","['ndx', 'nvda', 'googl', 'goog', 'googl', 'nvda']",FALSE,0,0,0,$GOOG
1006,1.39037E+18,5/6/2021 18:03,$googl is now a 2.2% discount to the tracking stock $goog markets are very far from perfectly sensible.,en,[],"['googl', 'goog']",FALSE,1,2,0,$GOOG
1007,1.39037E+18,5/6/2021 18:00,today's watchlist: $ada $eth $goog $rkt $etf $tsla $cfo $ark $nvax $viac....  https://t.co/1p0nnkn9kf,en,[],"['ada', 'eth', 'goog', 'rkt', 'etf', 'tsla', 'cfo', 'ark', 'nvax', 'viac']",FALSE,0,0,0,$GOOG
1008,1.39037E+18,5/6/2021 18:00,how $yhoo missed being a $trillion company like $goog &amp; $msft,en,[],"['yhoo', 'goog', 'msft']",FALSE,0,0,0,$GOOG
1009,1.39037E+18,5/6/2021 17:57,that dollar rally and nasdaq correction may be just about over on friday. next weeks big cap tech call options might work now $amzn $aapl $fb $goog  https://t.co/xqomn77lms,en,[],"['amzn', 'aapl', 'fb', 'goog']",FALSE,0,0,0,$GOOG
